batch,policy,run,f1,f2,f3,f4,f5
0,StandardNSGA2,0,-0.45124030097311535,0.48059844908858473,1.0,-0.571963257679948,2.305807036902175
0,StandardNSGA2,0,-0.3608480647660698,0.5774258189368686,0.7483314773547883,-0.6070594368359714,2.1114699109298947
0,StandardNSGA2,0,-0.37903587891600204,0.5695657826157119,0.9797958971132712,-0.5001390128752272,1.7076465148804558
0,StandardNSGA2,0,-0.5145016930158549,0.4167944621348111,1.1661903789690602,-0.6564957753099809,4.141539270066348
0,StandardNSGA2,0,-0.5907081858592449,0.36238997045264115,1.5491933384829668,-0.650370785700171,3.734223366399101
0,StandardNSGA2,0,-0.383104379263755,0.5518681332576552,0.692820323027551,-0.6268354936320668,2.1901491651735014
0,StandardNSGA2,1,-0.38116089878954224,0.5928884047321609,0.8,-0.5260601473155644,1.8594596100953815
0,StandardNSGA2,1,-0.45563654903987877,0.4951537845780033,1.0583005244258363,-0.8464366397726056,3.1327149848415976
0,StandardNSGA2,1,-0.47484792613633325,0.4931532865884501,1.5099668870541503,-0.4658696398113353,0.7914535042431953
0,StandardNSGA2,1,-0.5557020158106776,0.4328521132446642,1.077032961426901,-0.7275483775285705,4.670126545912101
0,StandardNSGA2,1,-0.45685435943505404,0.5171090578981016,1.1135528725660044,-0.2705213188238445,1.5456400108038513
0,StandardNSGA2,1,-0.6040224878926533,0.39188387894281473,1.3564659966250538,-0.6621393709052533,3.1723161559753636
0,StandardNSGA2,1,-0.601634348894272,0.3710289249354842,1.4282856857085702,-0.6532949348077228,2.959855722350407
0,StandardNSGA2,1,-0.431901733834239,0.5237804022286341,0.5291502622129182,-0.4991220774772337,2.929021189555907
0,StandardNSGA2,1,-0.34238145689669164,0.5727242396062648,0.8246211251235323,-0.40601940265706815,2.1300411749120842
0,StandardNSGA2,1,-0.5364754299895254,0.4505842147761057,1.61245154965971,-0.5034962929863152,1.4449876618969288
0,StandardNSGA2,1,-0.54415889633684,0.41873493036484427,1.148912529307606,-0.7442373161636109,4.492759179238563
0,StandardNSGA2,1,-0.5908202255320381,0.39899807194482506,1.3711309200802089,-0.6534683139520562,3.1118003285365274
0,StandardNSGA2,1,-0.43129196742908676,0.5241360354448509,1.1135528725660047,-0.3118856218467008,1.5773217299583522
0,StandardNSGA2,1,-0.40479364262434714,0.5786156788022575,0.692820323027551,-0.5943244872951731,2.6904638931448708
0,StandardNSGA2,1,-0.48374197374447725,0.48055737557412054,1.2961481396815722,-0.34571514618437366,1.4037586905944934
0,StandardNSGA2,1,-0.5830938207601263,0.4069630270313881,1.2961481396815722,-0.7060660613580755,4.001020876722485
0,StandardNSGA2,1,-0.41708163586926456,0.585743068790517,0.7483314773547883,-0.4971590838017203,2.160294513545556
0,StandardNSGA2,1,-0.5781763996451932,0.37796606893759843,1.3114877048604001,-0.6976579392617974,3.1460726057571797
0,StandardNSGA2,1,-0.5694779331554055,0.3859081869355242,1.216552506059644,-0.6671024289800934,3.6444962094399735
0,StandardNSGA2,1,-0.5350477247337085,0.44177715035474857,1.131370849898476,-0.7988240194123692,4.174415088643649
0,StandardNSGA2,1,-0.5638179308398661,0.41517250514006465,1.2806248474865698,-0.7338678968924368,3.4780856483718248
0,StandardNSGA2,1,-0.447446495628399,0.5399185790589286,0.6,-0.6124371512231703,3.2586233893320133
0,StandardNSGA2,1,-0.5561861997623285,0.42995440764028636,1.1313708498984762,-0.812822677885839,3.485739059036811
0,StandardNSGA2,1,-0.47559546220023163,0.49226857639638233,1.4422205101855958,-0.41877706137901105,0.9629866024419798
0,StandardNSGA2,1,-0.4900599104674269,0.4762498630825669,1.4696938456699071,-0.3767684130163362,1.1212157756656236
0,StandardNSGA2,1,-0.5249046065774314,0.45347215316207096,1.019803902718557,-0.7629673072865274,4.007356287300863
0,StandardNSGA2,1,-0.5520713005215484,0.44115299543409303,1.0954451150103324,-0.6417258230166504,4.365774688148475
0,StandardNSGA2,1,-0.5109129551189978,0.4750545701456055,1.5491933384829668,-0.4982992138071173,1.0492785954866206
0,StandardNSGA2,1,-0.5685977600310196,0.4308880337741818,1.2489995996796797,-0.7492759232600844,3.8902727500922984
0,StandardNSGA2,1,-0.5180690811826711,0.4211395255318978,1.0954451150103324,-0.7790688975125235,3.7975603844136883
0,StandardNSGA2,1,-0.36028741410796067,0.5301851234445504,0.9165151389911681,-0.4392125950480442,2.00452709446965
0,StandardNSGA2,1,-0.3940778248440058,0.5802743076942697,0.9165151389911682,-0.4813096341551195,1.6461890613813424
0,StandardNSGA2,1,-0.4404794667944543,0.515103640340671,0.6633249580710799,-0.5663880040920842,2.6172830489965433
0,StandardNSGA2,1,-0.38870108205802445,0.5603770725370595,0.7745966692414834,-0.6609540792202665,2.5562926104007855
0,StandardNSGA2,1,-0.36119165149552324,0.5461203051335539,0.8944271909999159,-0.644603565512069,1.7419466958735157
0,StandardNSGA2,1,-0.4134058042697825,0.553708410218569,0.8717797887081348,-0.5310624095577776,1.9960013555784246
0,StandardNSGA2,1,-0.5674651618119689,0.383559649313341,1.341640786499874,-0.7234932582959861,3.94202612082569
0,StandardNSGA2,1,-0.5004807906299032,0.45885691031392967,0.9797958971132714,-0.7340516540413302,4.133367582520318
0,StandardNSGA2,1,-0.453975238195809,0.5141326020168103,1.216552506059644,-0.5073609843344266,1.1795257001802573
0,StandardNSGA2,1,-0.5363478530592968,0.4459788034271372,1.5748015748023623,-0.5028431630617336,1.4759994775357899
0,StandardNSGA2,1,-0.44621187001686663,0.5027371106008062,0.5656854249492381,-0.5203633117376624,3.3160823708417153
0,StandardNSGA2,1,-0.4488245372704883,0.508632115801387,0.938083151964686,-0.4629827834024945,1.9028332220368303
0,StandardNSGA2,1,-0.37626722037168037,0.5583264631497603,0.8485281374238571,-0.4791290884293692,1.736199480627605
0,StandardNSGA2,1,-0.47240050509205,0.49490380031942827,1.4966629547095767,-0.44969162114067907,0.901450554548753
0,StandardNSGA2,1,-0.4474344563230329,0.5110999391766878,0.6324555320336759,-0.5428213341546988,2.9774128032462444
0,StandardNSGA2,1,-0.4764707948516378,0.4826458385106066,1.2961481396815722,-0.3652775613811172,1.4427784731681332
0,StandardNSGA2,1,-0.5190157741622796,0.4593764507545048,1.0954451150103321,-0.5859894255338901,3.0209940169000604
0,StandardNSGA2,1,-0.40192308731673193,0.5207492603707363,0.7745966692414834,-0.548964887714445,2.3612877092831415
0,StandardNSGA2,1,-0.5146462469447413,0.43876507235925233,1.1661903789690602,-0.5274973215925002,2.479091720041821
0,StandardNSGA2,1,-0.41760316236784883,0.574437734041665,0.8246211251235323,-0.5053159293381595,2.209165072112223
0,StandardNSGA2,1,-0.47497803818253825,0.49798104498540885,0.7483314773547883,-0.647310666932374,3.3661188068960373
0,StandardNSGA2,1,-0.5279722885116617,0.46440589467180243,1.2806248474865698,-0.5103269048153376,2.4853461271841573
0,StandardNSGA2,1,-0.46458091828033155,0.4471330715985572,1.0392304845413265,-0.5822058430931185,2.0238375992421562
0,StandardNSGA2,1,-0.5063852315604563,0.4346190965238449,1.296148139681572,-0.5690945138492485,1.9653562471642636
0,StandardNSGA2,1,-0.36884700205027154,0.5307063490615531,0.848528137423857,-0.48446366167375726,1.9866038664221701
0,StandardNSGA2,1,-0.595624226191237,0.3797022967509765,1.4832396974191329,-0.6239485980540623,2.616763516090926
0,StandardNSGA2,1,-0.4219574481662741,0.4868443624183925,0.8485281374238571,-0.5402446041773457,2.7150939881928045
0,StandardNSGA2,1,-0.43043033003213865,0.5058190451126346,1.3416407864998738,-0.5517417868749032,1.2255255940834298
0,StandardNSGA2,1,-0.4015193263552563,0.5209038091800703,1.019803902718557,-0.42742601980015105,1.584065248332858
0,StandardNSGA2,1,-0.5951558883240431,0.4065137230296008,1.2806248474865698,-0.6320193439588607,3.0797314769409203
0,StandardNSGA2,2,-0.3490745374751555,0.5746763222184729,0.66332495807108,-0.5829875271366716,2.46469045841925
0,StandardNSGA2,2,-0.5083160283655019,0.4484904234417078,1.077032961426901,-0.7705007114467419,4.350530666854979
0,StandardNSGA2,2,-0.6067958947942277,0.3894543586499597,1.536229149573722,-0.6291557039708142,3.2230086676368885
0,StandardNSGA2,2,-0.43113673597452146,0.5223750379941207,1.2489995996796797,-0.5535455377866659,0.9285528935799409
0,StandardNSGA2,2,-0.47965140886762647,0.44407662138793685,0.9165151389911681,-0.8472384802107975,3.577707839851679
0,StandardNSGA2,2,-0.5947914211854811,0.3646424766292292,1.7320508075688772,-0.6965825789883067,2.823074018638107
0,StandardNSGA2,2,-0.48725774746298445,0.5214223017288673,0.938083151964686,-0.32514043079042143,1.751786672923394
0,StandardNSGA2,2,-0.36465061547680044,0.6101042150902188,0.7745966692414834,-0.6776088332997927,1.9765192486365883
0,StandardNSGA2,2,-0.4116274421532536,0.5855844940470618,0.5291502622129182,-0.5932341655530172,2.9031126767636115
0,StandardNSGA2,2,-0.5797767258511133,0.34991768019561353,1.562049935181331,-0.7395494737723535,3.6586769602538665
0,StandardNSGA2,2,-0.40019072883487405,0.5922025481442292,0.5656854249492381,-0.6140530052487568,2.961803540595622
0,StandardNSGA2,2,-0.462800441395923,0.5152946022028386,1.0,-0.41728030612295186,1.5953651026882631
0,StandardNSGA2,2,-0.46782633763999026,0.5315399497759856,0.8,-0.46945702538552486,2.0808503452700355
0,StandardNSGA2,2,-0.4608067953419429,0.5101953480777328,0.9797958971132713,-0.5038330799100971,1.5464296634937174
0,StandardNSGA2,2,-0.5137220900676958,0.4324713634765997,1.077032961426901,-0.5376574749967545,2.33670820709228
0,StandardNSGA2,2,-0.46508957721462335,0.5242183798976765,1.1489125293076057,-0.38198904486783825,1.6138210863931874
0,StandardNSGA2,2,-0.47704545121899783,0.4529833838736089,0.916515138991168,-0.8297322465143123,3.51313377551312
0,StandardNSGA2,2,-0.3960033402360411,0.566457458138742,0.692820323027551,-0.5144284319293292,2.7909116900954087
0,StandardNSGA2,2,-0.5431776735373698,0.47073111317888594,1.2,-0.47123664546382377,2.2706773341034934
0,StandardNSGA2,2,-0.40273309394214235,0.5451612923796816,1.0392304845413265,-0.6322301135582367,1.2280886070893626
0,StandardNSGA2,2,-0.4878474900515684,0.49992801211496757,1.2000000000000002,-0.35643440745600236,1.4738809369237225
0,StandardNSGA2,2,-0.6009103754592106,0.3644758211499378,1.6852299546352716,-0.7094128667627746,3.0359991377968827
0,StandardNSGA2,2,-0.509855528546814,0.4548925889923684,1.1832159566199234,-0.7885753892144234,4.198756760326614
0,StandardNSGA2,2,-0.48865347765545747,0.5146632632784638,0.8485281374238571,-0.49567570876632294,2.0371393640658795
0,StandardNSGA2,2,-0.5839065347573134,0.3539004035716251,1.5748015748023623,-0.7552637510453039,3.5941124005780507
0,StandardNSGA2,2,-0.5949505593198945,0.38236519790381707,1.5231546211727818,-0.6535711601269876,3.6442337577578767
0,StandardNSGA2,2,-0.4281891279878562,0.5283955017178241,1.2000000000000002,-0.5519483155644438,0.9763364179384647
0,StandardNSGA2,2,-0.38670265286860117,0.5551512512699658,0.8717797887081348,-0.6445903205935366,1.87653491267167
0,StandardNSGA2,2,-0.571991950346472,0.4537329153615063,1.3114877048604003,-0.5666236908721047,2.4956359606628125
0,StandardNSGA2,2,-0.5582000351885126,0.36488273758069917,1.4422205101855958,-0.8052597766719402,3.4581538444643365
0,StandardNSGA2,2,-0.4727411858577458,0.5131478648888242,0.938083151964686,-0.44393392500918233,2.6446028975093827
0,StandardNSGA2,2,-0.4037028234415015,0.5788583256540765,0.6,-0.5932332069263465,3.201038043977873
0,StandardNSGA2,2,-0.5228405728056285,0.46283848153086565,1.0,-0.4967025324163591,2.8604689965460564
0,StandardNSGA2,2,-0.48589681111033245,0.5058407262839557,1.1661903789690602,-0.4796055336577371,1.6583160353276623
0,StandardNSGA2,2,-0.5690905526705168,0.3575466948970939,1.5231546211727818,-0.7162721902301841,4.016892994303783
0,StandardNSGA2,2,-0.5017985179269762,0.4535383781572411,0.8944271909999161,-0.6720965257938896,3.1245902176787648
0,StandardNSGA2,2,-0.5776332523525738,0.38808008795668764,1.4832396974191329,-0.6003752796416922,2.495155633957151
0,StandardNSGA2,2,-0.5273676485647524,0.40494739849525996,1.1832159566199234,-0.7492227994367147,4.0534145443086045
0,StandardNSGA2,2,-0.5287986028539713,0.41210585309754244,1.3564659966250536,-0.6364335259713918,3.1463992194374812
0,StandardNSGA2,2,-0.5512766410188649,0.3912554628021116,1.2961481396815724,-0.7028579147936209,3.870894766410866
0,StandardNSGA2,2,-0.5467667625943966,0.4676338196891625,1.2806248474865698,-0.47665525020038596,2.0392845701160733
0,StandardNSGA2,2,-0.5160742839608398,0.44768766606460775,1.3711309200802089,-0.7025681563129792,2.6460580844616914
0,StandardNSGA2,2,-0.600901584088032,0.3841227549065117,1.624807680927192,-0.7119841113077033,3.076305244567773
0,StandardNSGA2,2,-0.5631975801832849,0.4043204351736792,1.2328828005937953,-0.7378994567049608,3.59109074851931
0,StandardNSGA2,2,-0.537062954130783,0.4488746829692866,1.1135528725660044,-0.5662183654133756,2.4466516834998115
0,StandardNSGA2,2,-0.5976015762797076,0.3653477996205735,1.6613247725836147,-0.6962876547556016,2.710645121911336
0,StandardNSGA2,2,-0.4826734772808569,0.4196312532168987,1.1135528725660044,-0.7959569873806632,3.6943840795301903
0,StandardNSGA2,2,-0.5068485519869516,0.492153678386392,1.0392304845413265,-0.33717459814048023,1.7882256172451754
0,StandardNSGA2,2,-0.40420538353363533,0.5585943461916326,0.8246211251235321,-0.5841918390737749,1.8734487751216697
0,StandardNSGA2,2,-0.5657171667031564,0.3726414511218724,1.4142135623730951,-0.7307426527555739,3.849675056141321
0,StandardNSGA2,2,-0.4211569434244627,0.530025054344869,1.1135528725660044,-0.571773273361835,1.0469332602904249
0,StandardNSGA2,2,-0.4676515038159934,0.5426947836502982,0.9591663046625439,-0.36937885585846864,1.7141823625683617
0,StandardNSGA2,2,-0.4496423843686066,0.5644221460477742,1.0392304845413265,-0.561138339249875,2.009737439039159
0,StandardNSGA2,2,-0.3819160242099886,0.5654601910232937,1.019803902718557,-0.6325412746847151,1.3792875465666963
0,StandardNSGA2,2,-0.4099642501572509,0.5367929796401096,1.019803902718557,-0.6269344854278865,1.3435635825237078
0,StandardNSGA2,2,-0.5674532693484305,0.39345344785211206,1.2165525060596438,-0.7224682726647048,3.742873951978139
0,StandardNSGA2,2,-0.47213552762606553,0.46230734706998433,0.8944271909999159,-0.839469428571874,3.096289528591
0,StandardNSGA2,2,-0.5318139754509478,0.41707361797159875,1.2000000000000002,-0.7903436173810162,4.229539148458153
0,StandardNSGA2,2,-0.4124335504289034,0.5532071709319244,0.7483314773547883,-0.7622122339188542,2.7918356948732557
0,StandardNSGA2,2,-0.3687621949235412,0.6097579366430714,0.6324555320336759,-0.6045732530198201,2.7220967105779925
0,StandardNSGA2,3,-0.3845297640924241,0.5971663427500126,0.8485281374238571,-0.8638689278924285,2.4202910875567465
0,StandardNSGA2,3,-0.4037458862485622,0.5290025207667768,0.6,-0.5816521126188613,3.0981754752587034
0,StandardNSGA2,3,-0.35704506983229367,0.6600606513230926,0.916515138991168,-0.7792711985748507,1.9964774832703416
0,StandardNSGA2,3,-0.46830535201938145,0.5248296679573385,1.4000000000000001,-0.39628703439612034,0.9231449572766518
0,StandardNSGA2,3,-0.3340219255768443,0.6062267150720071,0.7211102550927979,-0.7873878045325965,2.6278175023108665
0,StandardNSGA2,3,-0.5678207220286144,0.3921609935586299,1.2000000000000002,-0.6227721358237306,4.356466587598554
0,StandardNSGA2,3,-0.41426151105434583,0.5551117255692143,1.0392304845413265,-0.31017019992436423,1.646524122814609
0,StandardNSGA2,3,-0.5518094108417161,0.38265984182839363,1.6852299546352716,-0.5659731880994417,2.2803508341906507
0,StandardNSGA2,3,-0.5882536688417264,0.3472793447683412,1.4422205101855958,-0.6564534318254883,3.3702818405207298
0,StandardNSGA2,3,-0.5854526424021003,0.3434273865063483,1.4966629547095767,-0.6410153108045361,3.528679209907345
0,StandardNSGA2,3,-0.3475705103940637,0.6252980270624182,0.8246211251235321,-0.8125735225459898,2.1154873327551114
0,StandardNSGA2,3,-0.34249370924413836,0.602685689045721,0.692820323027551,-0.7840335068386761,2.6232727530977655
0,StandardNSGA2,3,-0.4099087376984615,0.5286552820498419,0.6324555320336759,-0.5810165193985224,3.1911975711938223
0,StandardNSGA2,3,-0.36153306449616357,0.6130077687070227,0.8,-0.8009202962163651,2.2792315853768828
0,StandardNSGA2,3,-0.37571598569304837,0.5802927409841722,0.8246211251235321,-0.5019263645905693,2.238676772667124
0,StandardNSGA2,3,-0.4848813692018066,0.42331089370688624,1.148912529307606,-0.6014254536141879,2.9760950122998837
0,StandardNSGA2,3,-0.4799425229128504,0.4565559642603986,0.9591663046625439,-0.6387738593053045,4.232894238580012
0,StandardNSGA2,3,-0.5746941451761532,0.3751786219587946,1.264911064067352,-0.6844338154845809,3.942049062171921
0,StandardNSGA2,3,-0.5707314128983192,0.3657623808921541,1.32664991614216,-0.6586300236487843,3.6516443664570177
0,StandardNSGA2,3,-0.4398930534762914,0.5447442887282652,1.131370849898476,-0.3486729513171126,1.486269947197806
0,StandardNSGA2,3,-0.3496703582110504,0.6474936810323604,0.8,-0.7963993409288935,2.1642125711806046
0,StandardNSGA2,3,-0.3825430377205287,0.564150901207228,0.8717797887081348,-0.8144834269398119,2.338110747737833
0,StandardNSGA2,3,-0.5338761637644349,0.4089381168697585,1.61245154965971,-0.4828660592872428,1.8192976700708337
0,StandardNSGA2,3,-0.3503775854945451,0.6387722871360311,0.8717797887081347,-0.7970099591242574,1.956690782684181
0,StandardNSGA2,3,-0.43191019007602216,0.5329306567186457,1.2328828005937953,-0.4621456845067283,1.1553479265424813
0,StandardNSGA2,3,-0.3667528978546741,0.5784284178407244,0.7745966692414834,-0.7353438330250459,2.080999735119795
0,StandardNSGA2,3,-0.4643516004986594,0.4876733061707169,1.1832159566199234,-0.3702510381594517,1.6256863118470584
0,StandardNSGA2,3,-0.5852510706937881,0.3541565885404402,1.3564659966250538,-0.6705407296345534,3.818692347044833
0,StandardNSGA2,3,-0.5310742214287394,0.38107370855067774,1.50996688705415,-0.7071145083964906,2.715573565859888
0,StandardNSGA2,3,-0.42352754525129815,0.5876245714084318,0.8717797887081348,-0.6754180290487077,2.298592732299375
0,StandardNSGA2,3,-0.5245844218169216,0.4339238893548205,1.0,-0.6612605384151486,3.8639723232367102
0,StandardNSGA2,3,-0.5375733121926187,0.39108933027700554,1.523154621172782,-0.5338422296344022,2.529598137572362
0,StandardNSGA2,3,-0.45512635042564664,0.4909033292896471,0.938083151964686,-0.7512536796405428,2.7929411774909796
0,StandardNSGA2,3,-0.5789060990373927,0.344373611430679,1.5874507866387546,-0.7100607994995813,3.3758670492812093
0,StandardNSGA2,3,-0.41523968527154775,0.5473738597903783,1.077032961426901,-0.32680817023101805,1.442057708773693
0,StandardNSGA2,3,-0.5621118111158451,0.37740573667242894,1.6492422502470645,-0.5868099961050868,2.4441380486998954
0,StandardNSGA2,3,-0.3721415403479226,0.6591248360499229,0.894427190999916,-0.740772010892392,1.9707839861191316
0,StandardNSGA2,3,-0.40469424595562425,0.5657092099808281,0.8944271909999161,-0.8367772113110998,2.459157982924434
0,StandardNSGA2,3,-0.44948968602213857,0.5167725746917144,1.0,-0.6836250705896532,2.246789599768774
0,StandardNSGA2,3,-0.5179077536165103,0.4710494460017065,1.4142135623730951,-0.46788667749525903,1.3132048845772226
0,StandardNSGA2,3,-0.4694320374846355,0.5072261701187205,1.2000000000000002,-0.6882707279174933,1.8737816748004534
0,StandardNSGA2,3,-0.4568841565528836,0.5371677992162708,1.3416407864998738,-0.3952077351278893,1.0260464159623366
0,StandardNSGA2,3,-0.5775722194826651,0.387785660056731,1.216552506059644,-0.6426094018937061,4.322568648155192
0,StandardNSGA2,3,-0.4567375104339952,0.5005564877422953,0.8944271909999159,-0.6474625282268863,3.6008435815865583
0,StandardNSGA2,3,-0.4358221348909086,0.5103390517868533,1.2489995996796797,-0.42565787808025757,1.3718967032557088
0,StandardNSGA2,3,-0.581657670944969,0.36064021895622056,1.2961481396815722,-0.6826838154845809,4.076813725505177
0,StandardNSGA2,3,-0.3501468450808122,0.6057680408132381,0.7211102550927979,-0.7729255423911334,2.675824455642895
0,StandardNSGA2,3,-0.47588637515363497,0.4613462305777042,0.938083151964686,-0.6209247234928805,4.1024843701032765
0,StandardNSGA2,3,-0.4403960655495343,0.5502885036013521,1.0583005244258363,-0.37959027509465365,1.5588113126399
0,StandardNSGA2,3,-0.4156589156685824,0.5599100178208877,1.1135528725660044,-0.3237959047187525,1.4897109056423758
0,StandardNSGA2,3,-0.5087748326579311,0.45814087481596133,0.8944271909999161,-0.7307858583311057,4.168305455090859
0,StandardNSGA2,3,-0.5287828799618712,0.45811228115691716,1.0954451150103324,-0.7648537066759207,3.4994277934472002
0,StandardNSGA2,3,-0.5619332958446004,0.37274612148507297,1.4282856857085702,-0.6235494280725407,2.8218112236508914
0,StandardNSGA2,3,-0.5166501455783974,0.4817404901872845,0.938083151964686,-0.7097866859591738,3.2333794135755793
0,StandardNSGA2,3,-0.4350924458896966,0.5572295137918719,1.019803902718557,-0.48946755891616645,2.0535321029550575
0,StandardNSGA2,3,-0.4427981657502639,0.521499362969321,1.1661903789690602,-0.4049358390908421,1.7131706325761435
0,StandardNSGA2,3,-0.3874153481258957,0.5661628477954899,0.894427190999916,-0.6708294011423733,1.8784766441895264
